Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Disabled (uV),F3 (uV),Fz (uV),F4 (uV),Disabled (uV),C3 (uV),Cz (uV),C4 (uV),Disabled (uV),P3 (uV),Pz (uV),P4 (uV),Disabled (uV),Disabled (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
,-527,8,190,,193,37,445,,105,28,,,119,62,170,,,-1,,,,,
,167,-1,-523,,-584,-660,-673,,-670,-722,,,-937,-798,-804,,,6,,,,,
,-353,-18,-3656,,-2904,-3357,-4613,,-2597,-2945,,,-3742,-3507,-3863,,,,,,,,
,377,2,-1892,,-1061,-1262,-2287,,-716,-781,,,-1251,-1188,-1435,,,2,,,,,
,-135,-1,-658,,-279,-378,-653,,-44,-40,,,-105,-54,-59,,,5,,,,,
,-192,1,455,,572,575,595,,660,758,,,841,756,670,,,-4,,,,,
,31,,4061,,3015,3712,4796,,2565,3054,,,3625,3408,3627,,,-5,,,,,
,-58,17,2122,,1165,1655,2610,,691,861,,,1104,1116,1247,,,4,,,,,
,-693,-16,386,,206,337,567,,-39,56,,,-79,68,120,,,2,,,,,
,2393,-3,-637,,-648,-692,-671,,-654,-749,,,-720,-768,-765,,,-2,,,,,
,-2114,,-3989,,-2937,-3655,-4752,,-2484,-2959,,,-3531,-3474,-3785,,,-8,,,,,
,1504,31,-1640,,-876,-1312,-2394,,-574,-734,,,-1291,-1229,-1486,,,4,,,,,
,-550,-32,-627,,-322,-250,-599,,-115,-30,,,-142,-117,-126,,,-5,,,,,
,-659,3,467,,557,725,688,,593,756,,,821,826,811,,,-2,,,,,
,-174,4,4015,,3089,3682,4936,,2588,3043,,,3548,3479,3775,,,7,,,,,
,-292,-6,1903,,1021,1198,2362,,677,742,,,1140,1176,1464,,,10,,,,,
,307,2,16,,-61,-157,77,,-4,-86,,,99,106,162,,,,,,,,
,100,-2,-715,,-753,-832,-912,,-723,-859,,,-789,-770,-837,,,-10,,,,,
,435,,-4215,,-3184,-3729,-4852,,-2620,-3082,,,-3471,-3391,-3786,,,,,,,,
,138,2,-2138,,-1150,-1625,-2580,,-611,-844,,,-1170,-1145,-1365,,,2,,,,,
,221,-2,-445,,-190,-465,-696,,20,-91,,,-68,-124,-216,,,1,,,,,
,-558,-29,360,,463,583,520,,503,728,,,751,776,826,,,-12,,,,,
,198,-3,3959,,3038,3747,4768,,2567,2983,,,3684,3496,3826,,,11,,,,,
,-713,,2088,,1170,1625,2678,,686,795,,,1267,1266,1554,,,8,,,,,
,1873,-2,503,,299,352,654,,114,91,,,198,150,218,,,-6,,,,,
,-1419,8,-605,,-490,-775,-730,,-543,-753,,,-656,-824,-797,,,11,,,,,
,-325,-3,-3755,,-2833,-3520,-4710,,-2537,-2962,,,-3613,-3539,-3828,,,-1,,,,,
,368,29,-1712,,-1049,-1169,-2218,,-765,-767,,,-1336,-1256,-1487,,,-19,,,,,
,-453,,-361,,-170,-127,-424,,10,-11,,,-81,-114,-208,,,,,,,,
,46,-26,477,,553,637,651,,619,785,,,726,745,676,,,-6,,,,,
,1994,,3623,,2914,3502,4756,,2534,3068,,,3417,3384,3798,,,21,,,,,
,-2206,-18,1994,,1125,1443,2480,,692,857,,,1090,1125,1328,,,2,,,,,
,-91,18,418,,155,335,552,,7,76,,,33,91,66,,,-16,,,,,
,361,,-743,,-706,-678,-642,,-764,-770,,,-834,-788,-795,,,,,,,,
,-601,-16,-4146,,-3078,-3735,-4913,,-2634,-3050,,,-3655,-3456,-3801,,,5,,,,,
,-85,-1,-2045,,-1091,-1527,-2516,,-683,-805,,,-1344,-1170,-1365,,,1,,,,,
,70,1,-447,,-153,-221,-562,,-8,-47,,,6,-47,-135,,,12,,,,,
,474,-9,578,,591,844,716,,560,732,,,869,826,815,,,-2,,,,,
,-500,8,4009,,3092,3804,4824,,2535,3041,,,3512,3502,3836,,,-9,,,,,
,383,1,1979,,1108,1413,2398,,735,754,,,1222,1220,1444,,,-8,,,,,
,3116,-2,79,,47,-32,260,,98,-40,,,231,145,222,,,-3,,,,,
,-3206,2,-850,,-701,-881,-948,,-593,-816,,,-766,-785,-808,,,10,,,,,
,536,,-3869,,-2980,-3608,-4924,,-2566,-3014,,,-3680,-3500,-3906,,,3,,,,,
,-687,-22,-2151,,-1277,-1483,-2574,,-745,-755,,,-1254,-1171,-1392,,,-8,,,,,
,1121,22,-623,,-207,-284,-426,,8,-11,,,35,14,34,,,-2,,,,,
,-881,-23,615,,766,640,700,,837,695,,,1182,879,872,,,2,,,,,
,443,4,4147,,3100,3706,4880,,2641,2981,,,3607,3453,3883,,,3,,,,,
,-399,19,1981,,1000,1560,2628,,511,811,,,1041,1157,1436,,,-1,,,,,
,-11,,379,,114,320,506,,-20,20,,,186,141,123,,,3,,,,,
,25,-28,-658,,-674,-793,-888,,-649,-848,,,-640,-798,-854,,,5,,,,,
,-220,23,-3903,,-2983,-3770,-4956,,-2531,-3028,,,-3620,-3551,-3849,,,2,,,,,
,-143,-26,-1803,,-988,-1271,-2262,,-645,-690,,,-1450,-1303,-1487,,,-9,,,,,
,-216,9,-551,,-170,-101,-487,,-58,-1,,,22,-29,-98,,,-3,,,,,
,37,,543,,683,865,694,,679,836,,,866,807,737,,,3,,,,,
,564,,3786,,2997,3741,4880,,2430,3095,,,3248,3329,3792,,,2,,,,,
,2086,-10,2039,,1150,1461,2635,,660,806,,,1050,1048,1435,,,8,,,,,
,-2375,,739,,314,288,469,,43,29,,,-41,26,33,,,-10,,,,,
,-145,10,-1131,,-895,-851,-1021,,-909,-835,,,-1045,-782,-807,,,-6,,,,,
,87,,-4288,,-3223,-3700,-4903,,-2746,-3059,,,-3731,-3427,-3743,,,13,,,,,
,267,-10,-1886,,-1022,-1435,-2503,,-587,-802,,,-1170,-1172,-1526,,,3,,,,,
,115,13,-492,,-64,-355,-653,,184,-51,,,62,-64,-240,,,-9,,,,,
,-267,-29,478,,671,703,643,,767,746,,,912,810,721,,,-6,,,,,
,223,19,4196,,3055,3825,4921,,2506,3015,,,3559,3524,3860,,,-3,,,,,
,50,-2,1846,,870,1330,2292,,542,760,,,1269,1300,1487,,,12,,,,,
,6837,-21,297,,91,103,430,,85,37,,,272,208,218,,,11,,,,,
,-3369,21,-521,,-489,-817,-830,,-457,-752,,,-663,-771,-739,,,-1,,,,,
,-3712,-21,-4217,,-3110,-3877,-5186,,-2469,-3065,,,-3342,-3412,-3800,,,-9,,,,,
,-86,2,-1943,,-1321,-1352,-2266,,-858,-824,,,-1342,-1191,-1411,,,-16,,,,,
,3833,19,-407,,-276,-110,-261,,-156,-50,,,-187,-72,-8,,,8,,,,,
,-3700,9,888,,827,718,674,,845,793,,,979,737,806,,,17,,,,,
,-117,-27,3939,,3052,3403,4551,,2710,3012,,,3684,3417,3770,,,-4,,,,,
,546,-12,1793,,975,1257,2326,,669,730,,,1229,1178,1385,,,-12,,,,,
,-60,9,374,,71,285,624,,-58,23,,,115,113,110,,,-4,,,,,
,-565,4,-663,,-685,-693,-714,,-735,-767,,,-868,-781,-812,,,11,,,,,
,2,4,-3750,,-2775,-3587,-4850,,-2310,-2976,,,-3568,-3507,-3844,,,1,,,,,
,725,-6,-2175,,-1082,-1558,-2530,,-622,-813,,,-1099,-1177,-1313,,,-3,,,,,
,-1014,2,-581,,-336,-272,-485,,-227,-61,,,-130,-56,-107,,,,,,,,
,756,-4,814,,785,1013,896,,668,842,,,699,687,655,,,7,,,,,
,2067,,4147,,2968,3848,4975,,2457,3080,,,3419,3380,3752,,,-5,,,,,
,-2073,-10,1648,,842,1294,2375,,503,819,,,1121,1204,1463,,,-3,,,,,
,-443,-3,355,,182,177,533,,10,123,,,-73,41,128,,,,,,,,
,573,3,-821,,-800,-862,-949,,-741,-750,,,-849,-822,-887,,,-11,,,,,
,-697,-1,-4040,,-3159,-3648,-4885,,-2648,-2979,,,-3663,-3453,-3876,,,1,,,,,
,212,11,-1990,,-1141,-1391,-2433,,-728,-816,,,-1275,-1137,-1458,,,-2,,,,,
,529,-10,-458,,-165,-247,-405,,-185,-103,,,-155,-50,-59,,,9,,,,,
,956,1,599,,709,645,671,,698,717,,,845,808,830,,,6,,,,,
,1684,-13,3907,,3002,3608,4681,,2522,2965,,,3504,3450,3777,,,-6,,,,,
,-2156,13,1834,,884,1386,2389,,508,762,,,1011,1143,1446,,,6,,,,,
,1050,-4,454,,248,314,533,,102,81,,,111,90,112,,,-5,,,,,
,-1322,-15,-555,,-451,-775,-898,,-508,-744,,,-699,-781,-848,,,4,,,,,
,-303,1,-4299,,-3227,-3928,-5052,,-2530,-3043,,,-3501,-3442,-3768,,,3,,,,,
,-310,-4,-2066,,-1134,-1475,-2460,,-610,-788,,,-1103,-1132,-1439,,,-7,,,,,
,390,,-196,,-116,-91,-446,,-16,-36,,,-33,-63,-167,,,-6,,,,,
,-86,,770,,713,890,873,,565,776,,,856,847,818,,,11,,,,,
,909,,4023,,3101,3686,4813,,2594,2976,,,3742,3531,3899,,,2,,,,,
,-855,-9,1818,,1062,1174,2257,,785,712,,,1372,1132,1460,,,-11,,,,,
,-479,13,290,,104,55,330,,52,-40,,,76,48,148,,,4,,,,,
,631,,-650,,-617,-665,-701,,-630,-721,,,-841,-807,-823,,,1,,,,,
,2519,,-3965,,-3036,-3593,-4838,,-2618,-2974,,,-3649,-3478,-3800,,,-7,,,,,
,-3317,-24,-1848,,-992,-1387,-2409,,-544,-750,,,-1226,-1221,-1476,,,4,,,,,
,448,24,-291,,-32,-248,-499,,188,3,,,-4,-136,-170,,,7,,,,,
,1527,-4,613,,620,757,794,,490,765,,,754,771,781,,,7,,,,,
,-2290,-10,3945,,3001,3768,4910,,2471,3044,,,3486,3465,3795,,,-9,,,,,
,236,-17,2291,,1237,1583,2530,,753,837,,,1279,1155,1366,,,-8,,,,,
,-124,-1,102,,-184,7,342,,-131,-55,,,248,168,215,,,7,,,,,
,350,19,-955,,-797,-1021,-995,,-674,-797,,,-727,-757,-775,,,-3,,,,,
,4570,,-3919,,-2965,-3652,-4818,,-2620,-2938,,,-3965,-3613,-3856,,,-9,,,,,
,-3840,3,-1819,,-1117,-1267,-2296,,-821,-700,,,-1612,-1271,-1397,,,-4,,,,,
,-469,-21,-205,,-187,-70,-262,,-170,26,,,-209,-44,-110,,,21,,,,,
,470,17,473,,541,672,711,,557,729,,,785,790,782,,,-3,,,,,
,-144,-17,3292,,2700,3209,4288,,2515,2875,,,3731,3513,3732,,,-1,,,,,
,-172,,915,,640,887,1842,,544,630,,,1212,1254,1435,,,-5,,,,,
,-186,-13,863,,373,365,601,,120,20,,,115,158,178,,,-6,,,,,
,-188,10,1322,,66,-81,-89,,-379,-720,,,-637,-792,-808,,,7,,,,,
,237,2,-3457,,-2855,-3568,-4773,,-2465,-3022,,,-3437,-3411,-3747,,,15,,,,,
,458,-9,-2074,,-1196,-1622,-2621,,-720,-847,,,-1109,-1160,-1429,,,-9,,,,,
,-723,10,91,,30,-119,-458,,67,-44,,,3,-122,-144,,,-3,,,,,
,174,-10,1479,,981,1142,1128,,773,822,,,864,782,811,,,5,,,,,
,374,10,4466,,3165,3873,5027,,2659,3080,,,3658,3480,3846,,,5,,,,,
,-57,2,2872,,1254,1601,2648,,771,836,,,1296,1175,1328,,,-9,,,,,
,1923,,640,,270,150,378,,136,40,,,118,78,105,,,-2,,,,,
,-2553,9,-326,,-534,-751,-801,,-580,-775,,,-799,-793,-819,,,-1,,,,,
,481,-21,-2899,,-2668,-3292,-4544,,-2540,-2985,,,-3691,-3501,-3825,,,4,,,,,
,6893,-22,-1904,,-1082,-1244,-2287,,-754,-720,,,-1306,-1173,-1328,,,1,,,,,
,-3752,22,-462,,-194,-191,-528,,-38,-12,,,-95,-118,-134,,,-1,,,,,
,-2196,-24,1080,,940,884,861,,745,791,,,773,716,631,,,3,,,,,
,-1177,10,3944,,3066,3711,4794,,2621,3022,,,3560,3417,3756,,,-10,,,,,
,3695,-8,1639,,897,1384,2314,,761,802,,,1230,1149,1335,,,3,,,,,
,-3536,,172,,39,175,338,,-250,33,,,-28,105,175,,,2,,,,,
,814,1,-702,,-702,-799,-800,,-813,-783,,,-799,-806,-829,,,-2,,,,,
,-477,3,-4059,,-2830,-3763,-4940,,-2298,-2978,,,-3477,-3541,-3895,,,13,,,,,
,1068,-7,-1988,,-974,-1417,-2545,,-576,-709,,,-1199,-1222,-1426,,,-4,,,,,
,-1784,21,-262,,-349,-87,-321,,-294,-10,,,-350,-138,-174,,,-11,,,,,
,2079,-30,648,,581,843,843,,546,786,,,710,780,803,,,-3,,,,,
,-1459,3,3774,,2931,3554,4748,,2638,3002,,,3786,3505,3733,,,5,,,,,
,3135,-3,2250,,1178,1376,2430,,648,806,,,984,1147,1480,,,5,,,,,
,-3762,,296,,91,93,298,,147,25,,,124,4,-73,,,5,,,,,
,102,12,-1010,,-879,-837,-876,,-797,-847,,,-776,-712,-785,,,-14,,,,,
,5098,,-3835,,-2923,-3498,-4604,,-2750,-2992,,,-3766,-3416,-3705,,,1,,,,,
,-3842,14,-1938,,-1170,-1526,-2460,,-713,-831,,,-1223,-1165,-1311,,,10,,,,,
,-1486,-14,-493,,-165,-374,-590,,-34,-37,,,-223,-105,-94,,,5,,,,,
,628,1,543,,703,701,615,,785,742,,,1074,845,770,,,-8,,,,,
,-437,-14,3966,,2981,3648,4760,,2554,2955,,,3759,3572,3891,,,-5,,,,,
,369,1,1978,,964,1402,2464,,626,739,,,1310,1255,1524,,,9,,,,,
,-247,-22,543,,314,188,314,,274,19,,,442,207,63,,,-8,,,,,
,212,,-646,,-565,-852,-837,,-431,-720,,,-753,-790,-751,,,11,,,,,
,-376,21,-3971,,-3056,-3707,-4827,,-2548,-3017,,,-3578,-3436,-3795,,,-11,,,,,
,264,-14,-1793,,-1180,-1356,-2321,,-910,-780,,,-1146,-1149,-1391,,,2,,,,,
,353,15,-363,,-189,-131,-382,,-150,-50,,,-209,-108,-43,,,7,,,,,
,-15,-5,537,,653,750,743,,892,768,,,923,690,593,,,-9,,,,,
,-28,-25,4074,,3240,3655,4698,,2678,2995,,,3674,3428,3744,,,-7,,,,,
,-272,,2035,,1200,1398,2338,,728,820,,,1198,1196,1405,,,7,,,,,
,-94,-2,483,,204,296,430,,77,72,,,-153,112,98,,,-6,,,,,
,-296,15,-788,,-729,-739,-884,,-668,-781,,,-750,-807,-899,,,-3,,,,,
,278,-5,-4454,,-3355,-3859,-4936,,-2805,-3028,,,-3609,-3453,-3773,,,5,,,,,
,-166,-8,-2035,,-1139,-1498,-2343,,-728,-717,,,-1306,-1243,-1366,,,1,,,,,
,32,12,615,,394,186,-87,,297,68,,,-17,-207,-226,,,,,,,,
,5309,-12,1674,,981,1208,1079,,668,822,,,842,737,704,,,3,,,,,
,-3525,12,3941,,2968,3764,4775,,2648,3036,,,3534,3475,3815,,,6,,,,,
,-1729,-9,2396,,1314,1536,2506,,1053,809,,,1417,1178,1388,,,-4,,,,,
,2080,5,560,,310,152,463,,149,52,,,173,123,225,,,-3,,,,,
,-1895,5,-1074,,-946,-1017,-1008,,-1062,-825,,,-973,-773,-731,,,5,,,,,
,-131,-13,-4554,,-3294,-3818,-5036,,-2698,-3041,,,-3665,-3515,-3904,,,-2,,,,,
,-184,11,-1603,,-1121,-1211,-2202,,-1085,-798,,,-1729,-1140,-1241,,,,,,,,
,880,-3,-398,,-321,-283,-468,,10,-103,,,248,-2,-107,,,3,,,,,
,-379,-27,477,,746,582,627,,996,713,,,871,743,735,,,-1,,,,,
,-131,,3981,,2964,3682,4899,,2205,2961,,,3362,3514,4033,,,,,,,,
,-160,-5,2040,,1128,1511,2536,,840,824,,,1352,1200,1350,,,-2,,,,,
,64,5,445,,144,255,478,,-71,45,,,125,95,20,,,5,,,,,
,1531,-3,-887,,-821,-872,-917,,-589,-772,,,-578,-767,-791,,,-7,,,,,
,-1628,4,-3678,,-2784,-3562,-4675,,-2961,-2965,,,-3982,-3451,-3565,,,-3,,,,,
,2488,,-1984,,-1183,-1497,-2597,,-414,-785,,,-1057,-1197,-1520,,,1,,,,,
,-639,-4,-364,,-55,-104,-531,,234,-5,,,85,-103,-255,,,-3,,,,,
,2822,7,935,,755,1026,945,,434,822,,,572,725,765,,,-2,,,,,
,-3237,-11,3882,,2984,3589,4786,,2822,3001,,,3753,3468,3721,,,12,,,,,
,-1142,-9,2051,,1057,1272,2367,,716,732,,,1340,1140,1311,,,9,,,,,
,-760,17,661,,330,257,492,,-297,4,,,-235,54,210,,,-9,,,,,
,3798,-1,-662,,-679,-708,-844,,-530,-746,,,-684,-823,-1017,,,-3,,,,,
,-2255,-3,-4280,,-3204,-3677,-4968,,-2492,-3044,,,-3360,-3499,-3939,,,6,,,,,
,-855,-13,-1724,,-1089,-1319,-2288,,-723,-745,,,-1051,-1202,-1378,,,-5,,,,,
,-58,13,36,,202,20,-227,,67,86,,,-692,-180,37,,,-2,,,,,
,329,-10,425,,657,627,502,,853,733,,,1025,809,791,,,12,,,,,
,-857,1,3813,,2936,3649,4617,,2678,3007,,,3833,3519,3791,,,-8,,,,,
,397,13,2073,,931,1507,2473,,780,770,,,1521,1184,1372,,,-6,,,,,
,-239,-14,922,,729,548,791,,-20,76,,,-532,33,273,,,11,,,,,
,3496,-17,-564,,-782,-882,-843,,-972,-796,,,-822,-795,-769,,,-5,,,,,
,-2663,18,-4043,,-3189,-3799,-5046,,-2465,-3025,,,-3463,-3475,-3867,,,-5,,,,,
,-1091,-21,-2083,,-1071,-1281,-2346,,-510,-691,,,-1352,-1189,-1385,,,-5,,,,,
,640,20,-149,,-121,93,-174,,-393,13,,,-150,-96,-77,,,15,,,,,
,-643,-18,729,,760,837,819,,632,762,,,810,780,820,,,-6,,,,,
,-111,-2,4026,,3061,3655,4810,,2682,3073,,,3512,3406,3641,,,-2,,,,,
,557,3,1863,,1062,1276,2193,,1044,762,,,1460,1114,1140,,,-2,,,,,
,-450,,251,,15,152,296,,-191,-42,,,122,118,151,,,6,,,,,
,353,1,-1150,,-955,-802,-837,,-928,-803,,,-1053,-686,-657,,,1,,,,,
,51,-4,-4059,,-3319,-3785,-4823,,-3161,-3089,,,-3762,-3398,-3618,,,-8,,,,,
,4305,3,-1137,,-645,-1270,-2195,,-220,-705,,,-1189,-1258,-1444,,,-5,,,,,
,-3741,-13,182,,21,-23,-309,,-40,12,,,-108,-122,-261,,,12,,,,,
,12,14,649,,680,813,631,,691,762,,,870,788,634,,,-1,,,,,
,1279,-13,4011,,3074,3759,4709,,2734,3004,,,3808,3450,3699,,,-3,,,,,
,-1533,12,2095,,1240,1420,2403,,822,777,,,1335,1183,1459,,,4,,,,,
,46,-3,555,,302,77,299,,209,9,,,135,91,127,,,2,,,,,
,1564,-9,-773,,-706,-877,-878,,-601,-784,,,-811,-783,-809,,,-1,,,,,
,-1613,20,-3952,,-3061,-3674,-4912,,-2538,-3046,,,-3419,-3456,-3868,,,,,,,,
,-156,-20,-1933,,-1119,-1308,-2294,,-1011,-807,,,-1431,-1107,-1247,,,-3,,,,,
,30,,-432,,-238,-243,-444,,115,-50,,,247,-85,-258,,,-1,,,,,
,-145,,810,,590,739,900,,476,786,,,336,753,903,,,10,,,,,
,4645,,3870,,3050,3636,4770,,2448,3049,,,3372,3445,3916,,,2,,,,,
,-3705,,2023,,1045,1505,2483,,660,810,,,1481,1182,1401,,,-6,,,,,
,-1231,-45,799,,530,489,656,,302,114,,,210,118,12,,,-12,,,,,
,869,,-535,,-625,-755,-718,,-607,-809,,,-748,-727,-717,,,-1,,,,,
,1007,26,-4066,,-3183,-3892,-4893,,-2850,-3050,,,-3653,-3421,-3666,,,1,,,,,
,-1183,,-2281,,-1342,-1661,-2645,,-629,-795,,,-1092,-1191,-1354,,,-3,,,,,
,1463,7,-178,,182,-40,-468,,176,37,,,-236,-209,-251,,,6,,,,,
,-1642,11,974,,505,917,951,,490,755,,,753,825,755,,,-1,,,,,
,143,-54,4021,,2998,3679,4790,,2725,2988,,,3708,3508,3726,,,1,,,,,
,-353,35,1875,,1099,1229,2329,,593,759,,,1257,1189,1597,,,4,,,,,
,81,-37,469,,189,175,606,,40,55,,,-39,61,-4,,,-4,,,,,
,1511,4,-771,,-779,-855,-1028,,-510,-790,,,-732,-730,-858,,,4,,,,,
,3807,-2,-3836,,-3004,-3611,-4747,,-2699,-3027,,,-3643,-3515,-3877,,,6,,,,,
,-3783,35,-1878,,-1217,-1462,-2340,,-1079,-814,,,-1280,-1210,-1307,,,-6,,,,,
,-1040,-29,-389,,-97,-310,-530,,117,-43,,,-195,-99,-121,,,5,,,,,
,1785,29,647,,680,683,636,,704,752,,,848,774,745,,,-2,,,,,
,2037,-33,4023,,3093,3780,4871,,2571,3002,,,3489,3449,3738,,,-9,,,,,
,-3563,,2033,,1070,1496,2498,,830,818,,,1258,1181,1364,,,7,,,,,
,460,-13,311,,506,259,440,,417,80,,,179,22,89,,,-5,,,,,
,-1413,13,-570,,-1002,-1007,-901,,-1214,-812,,,-770,-744,-691,,,5,,,,,
,528,-19,-4257,,-3348,-3893,-4922,,-2778,-3062,,,-3773,-3517,-3790,,,-3,,,,,
,227,-2,-1780,,-1083,-1320,-2374,,-779,-789,,,-1272,-1233,-1485,,,3,,,,,
,-1083,1,-2,,107,94,-221,,104,29,,,-115,-76,-173,,,11,,,,,
,300,1,723,,766,802,821,,749,798,,,866,768,784,,,-13,,,,,
,137,18,3737,,2927,3454,4772,,2628,3016,,,3524,3449,3799,,,-4,,,,,
,-37,-16,1775,,1277,1260,2144,,1128,789,,,1293,1128,1366,,,,,,,,
,-241,-2,648,,265,360,565,,-242,18,,,50,128,196,,,11,,,,,
,-63,-13,-791,,-980,-746,-760,,-743,-816,,,-701,-748,-887,,,2,,,,,
,227,12,-3932,,-3359,-3792,-4853,,-2934,-3113,,,-3641,-3446,-3597,,,-9,,,,,
,243,-10,-2345,,-1099,-1705,-2744,,-128,-790,,,-1020,-1195,-1500,,,8,,,,,
,-465,-1,-468,,-387,-297,-482,,-740,-3,,,-220,-63,-156,,,-2,,,,,
,898,9,811,,1038,947,837,,957,840,,,867,759,631,,,8,,,,,
,-1051,-10,4138,,3037,3873,4931,,2628,3023,,,3729,3475,3772,,,2,,,,,
,339,-1,1979,,1447,1446,2439,,623,793,,,941,1190,1548,,,-7,,,,,
,998,13,141,,236,-54,328,,357,40,,,48,7,-12,,,-7,,,,,
,-1013,-2,-691,,-1352,-982,-776,,-925,-790,,,-897,-793,-810,,,-4,,,,,
,166,,-4032,,-3393,-3803,-5003,,-2999,-3069,,,-3558,-3425,-3806,,,-1,,,,,
,1131,-9,-1641,,-1030,-1222,-2146,,-755,-761,,,-1223,-1169,-1417,,,4,,,,,
,-1251,12,-557,,-198,-240,-527,,199,-36,,,-185,-97,-112,,,5,,,,,
,5309,-12,690,,1078,656,556,,811,724,,,977,754,749,,,-15,,,,,
,-2011,,3520,,2988,3551,4709,,2426,2997,,,3619,3472,3722,,,-5,,,,,
,86,-20,1187,,399,1022,1815,,401,660,,,1262,1248,1412,,,10,,,,,
,-2984,-2,286,,68,275,559,,-10,-13,,,197,165,210,,,6,,,,,
,-585,13,367,,53,-244,-32,,-133,-668,,,-682,-770,-662,,,-4,,,,,
,143,10,-3413,,-2421,-3521,-4623,,-2430,-2951,,,-3603,-3507,-3780,,,1,,,,,
,1646,-21,-2972,,-1774,-1884,-2781,,-878,-876,,,-1209,-1153,-1340,,,-2,,,,,
,-1077,3,-1038,,-896,-366,-391,,-185,-71,,,-124,-82,-99,,,-7,,,,,
,-461,-17,481,,517,831,935,,522,772,,,647,795,677,,,1,,,,,
,95,3,4087,,3229,3666,4755,,1927,3002,,,3343,3487,3908,,,6,,,,,
,394,-2,1220,,922,983,1948,,876,737,,,1219,1121,1399,,,,,,,,
,340,13,241,,331,166,477,,320,35,,,112,33,111,,,12,,,,,
,-726,1,-986,,-856,-778,-743,,-637,-780,,,-821,-789,-837,,,-2,,,,,
,4086,-1,-4203,,-3346,-3666,-4766,,-2963,-3094,,,-3372,-3383,-3701,,,,,,,,
,-3780,-1,-2063,,-480,-1192,-2144,,-280,-708,,,-1253,-1199,-1341,,,2,,,,,
,1047,-11,-766,,-1071,-512,-518,,-217,-73,,,-137,-35,21,,,-18,,,,,
,-1119,11,97,,823,570,557,,698,722,,,977,845,773,,,5,,,,,
,2983,-10,4211,,3206,3903,5125,,2208,3001,,,3488,3481,3924,,,-2,,,,,
,-3787,11,2069,,963,1511,2459,,604,792,,,1178,1147,1400,,,-1,,,,,
,1197,-10,-215,,30,-112,113,,262,3,,,323,128,110,,,4,,,,,
,3179,-20,-887,,-639,-1038,-1024,,-457,-789,,,-591,-763,-833,,,-1,,,,,
,3093,-2,-4113,,-3264,-3894,-4982,,-2553,-3064,,,-3367,-3435,-3845,,,4,,,,,
,-3249,2,-1883,,-705,-1283,-2355,,-366,-740,,,-1393,-1181,-1376,,,-2,,,,,
,-3760,,-297,,-215,-39,-363,,-356,-34,,,-225,-59,-101,,,-3,,,,,
,1184,3,867,,504,871,987,,673,797,,,825,778,778,,,12,,,,,
,7100,17,4063,,3571,3718,4880,,2618,3121,,,3514,3439,3766,,,-12,,,,,
,-3688,-2,1348,,826,1136,2195,,731,762,,,1204,1144,1331,,,-3,,,,,
,-1129,-8,369,,-423,129,450,,-379,-41,,,-13,53,131,,,6,,,,,
,-2398,-12,-354,,-386,-514,-660,,-641,-727,,,-763,-813,-806,,,6,,,,,
,-438,-4,-3966,,-2903,-3651,-4834,,-2274,-2958,,,-3479,-3504,-3950,,,2,,,,,
,376,4,-1781,,-986,-1400,-2253,,-715,-755,,,-1201,-1160,-1372,,,-14,,,,,
,-255,-11,-309,,-220,-290,-472,,-87,-82,,,-30,-60,-27,,,1,,,,,
,3891,1,875,,736,805,788,,762,705,,,874,778,789,,,8,,,,,
,-3693,,3843,,2890,3705,4829,,2670,3019,,,3774,3485,3755,,,2,,,,,
,-44,16,2202,,1431,1595,2643,,594,888,,,838,1191,1506,,,6,,,,,
,911,-17,205,,62,40,414,,30,25,,,129,130,145,,,-7,,,,,
,-1659,18,-555,,-639,-787,-826,,-555,-751,,,-780,-813,-880,,,2,,,,,
,36,-6,-4059,,-3203,-3707,-4817,,-2710,-2999,,,-3569,-3489,-3845,,,4,,,,,
,-114,-11,-2015,,-977,-1355,-2402,,-564,-783,,,-1205,-1162,-1394,,,-4,,,,,
,577,10,-381,,-335,-232,-423,,52,-75,,,-66,-57,-53,,,-9,,,,,
,4328,-32,888,,728,764,867,,202,757,,,842,831,896,,,14,,,,,
,-3750,2,4108,,3280,3728,4804,,2817,3118,,,3556,3472,3757,,,-4,,,,,
,-1612,9,1912,,1002,1478,2450,,749,836,,,1264,1182,1433,,,-10,,,,,
,112,10,713,,307,392,636,,-1,25,,,174,145,191,,,-2,,,,,
,233,-19,-799,,-533,-722,-793,,-395,-725,,,-692,-758,-837,,,8,,,,,
,672,1,-4256,,-3479,-4003,-5017,,-2810,-3109,,,-3517,-3427,-3761,,,-2,,,,,
,-599,,-2142,,-1100,-1540,-2453,,-701,-820,,,-1336,-1136,-1346,,,7,,,,,
,-323,18,-342,,-103,-152,-365,,-180,-44,,,-207,-69,-106,,,-5,,,,,
,692,-32,633,,496,747,795,,562,674,,,852,843,800,,,-7,,,,,
,1551,1,4228,,3147,3763,4985,,2395,3003,,,3427,3477,3867,,,8,,,,,
,-2031,14,2189,,1307,1305,2361,,969,848,,,1315,1166,1411,,,-3,,,,,
,77,-12,19,,295,42,231,,483,30,,,227,9,42,,,-7,,,,,
,-56,,-537,,-1102,-711,-571,,-1289,-820,,,-987,-740,-631,,,-6,,,,,
,-142,,-3714,,-2933,-3485,-4713,,-2628,-3022,,,-3497,-3456,-3889,,,12,,,,,
