Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Fz (uV),P4 (uV),O1 (uV),O2 (uV),Ref (uV),AccX (mg),AccY (mg),AccZ (mg),Event A,Event B
,-555,-2,,17,-4,-1,2,-2,8,-3,-5,,-2,-7,6,-3,-1,-6,,,,,
,136,2,6,4,4,-7,11,9,9,3,-6,5,9,6,6,-18,-3,,,,,,
,-97,20,-1,-4,-11,-3,-7,-7,-13,5,-5,-7,2,,-2,,4,5,,,,,
,1557,-31,-11,13,3,4,-3,3,8,2,6,8,-6,,-2,21,3,,,,,,
,-1820,-1,9,-14,7,-3,-1,10,1,,-16,12,2,12,4,-16,,7,,,,,
,135,,-13,-3,-1,-5,8,-6,-2,-15,11,5,,-5,9,4,17,-4,,,,,
,-44,,1,7,-3,8,-4,-2,2,10,5,-1,-3,1,-14,1,-13,-4,,,,,
,168,,11,-10,-4,2,-3,-6,-3,-2,5,10,-5,4,,1,2,4,,,,,
,502,12,-7,-9,2,-1,5,3,-10,-5,-3,-15,8,-4,-5,7,-10,-9,,,,,
,-635,-11,-6,17,2,4,,1,-2,6,3,-2,-3,-8,6,-20,3,-3,,,,,
,100,-2,3,6,5,-7,-6,9,15,9,-3,-1,6,3,,,3,9,,,,,
,9559,-21,10,-11,7,4,8,-14,2,,4,-12,-7,3,-8,-2,-5,-3,,,,,
,-3859,2,-7,-6,4,,-3,8,-3,5,,,6,6,3,8,-12,6,,,,,
,-3853,4,-6,6,-7,-12,6,-14,-17,-8,-9,17,-2,,5,17,9,2,,,,,
,-1935,17,6,2,-7,7,2,1,4,-2,-3,4,5,-13,-3,4,5,8,,,,,
,12,-2,10,-3,1,17,10,5,11,2,8,-12,-6,5,-2,-20,5,-20,,,,,
,41,-17,2,7,,-14,-8,-2,,-8,,-2,3,1,7,6,-4,7,,,,,
,-80,-1,-25,-9,-2,-7,-3,4,-5,-5,-6,-3,-2,1,7,2,-13,-2,,,,,
,-100,-12,18,-8,-5,10,-6,-10,5,3,6,-1,,7,-12,-5,6,4,,,,,
,481,1,8,3,12,4,-3,9,-6,18,-2,-3,-2,2,-1,3,-4,-8,,,,,
,-542,1,-9,12,-1,3,12,2,-2,-7,-4,13,4,-5,5,10,11,16,,,,,
,106,8,-8,,-16,-5,3,-2,-2,,-12,-1,-7,-3,-2,-7,-7,-6,,,,,
,2851,-9,10,-10,9,-4,-10,1,9,-4,4,8,10,-2,7,1,2,-6,,,,,
,-2131,-19,-6,8,6,1,1,3,,3,8,-5,-5,,-19,-10,2,,,,,,
,-400,31,6,2,-2,,-6,-13,,2,2,-9,-1,6,2,-1,-7,-2,,,,,
,4587,-31,6,-5,3,10,6,11,-10,-4,-2,5,1,3,10,1,-8,8,,,,,
,-3529,20,-11,9,6,-8,-11,-4,8,10,4,-1,11,5,7,15,20,-1,,,,,
,-1234,-1,1,-14,-15,1,9,3,2,-19,-10,3,-1,2,8,-4,2,12,,,,,
,-210,-31,,1,10,-2,1,11,-4,-1,10,-8,-5,-3,-3,-6,-2,-8,,,,,
,86,-1,14,1,-8,-9,5,-1,5,-2,-10,-8,-4,-6,-10,-15,10,-7,,,,,
,-21,1,-14,9,-2,1,4,-6,2,-1,-1,10,-4,-4,-7,15,-8,3,,,,,
,-28,1,-3,3,10,-1,1,-6,7,17,4,-1,,13,-5,-2,-17,-15,,,,,
,132,,4,-4,-7,-9,-3,-1,-11,-3,1,-7,10,-4,-4,2,13,12,,,,,
,-67,-2,7,5,,7,-7,1,-15,9,4,6,3,3,13,-13,7,2,,,,,
,2551,13,-4,-6,9,4,-2,7,4,4,3,15,-3,-2,19,6,-8,10,,,,,
,-2009,-3,-11,-4,-2,-6,,7,15,-3,3,-4,-10,-5,-15,15,8,,,,,,
,-540,-8,-3,7,-1,1,2,-14,-4,-16,-9,-3,-1,4,3,-1,3,-17,,,,,
,-135,-23,6,-5,-17,-6,2,1,-9,-7,-5,-3,7,-8,2,1,-2,-1,,,,,
,-45,24,1,-1,4,20,9,-1,3,12,12,9,7,1,-1,,-4,1,,,,,
,183,-3,6,-13,14,5,-18,7,-3,2,1,-6,-12,7,3,5,-7,17,,,,,
,-60,-20,-14,-5,-3,-9,3,-8,7,2,-3,-4,9,,-7,-18,4,3,,,,,
,53,9,9,18,-9,-4,9,-7,1,-5,-8,1,-4,-3,1,-8,-1,-3,,,,,
,-109,-7,2,-5,-1,4,-5,7,-4,4,-7,-2,1,-2,-7,8,,-17,,,,,
,33,-1,12,10,16,12,-3,11,7,3,6,-4,-9,-1,5,-4,-4,-5,,,,,
,19,-10,3,15,-5,-3,5,-1,18,2,8,14,,-1,6,7,,13,,,,,
,153,11,-9,-18,-5,-8,5,-2,-11,-6,1,-10,-1,-16,-16,5,,-5,,,,,
,-119,-11,-18,-2,-2,13,-7,-10,-7,-10,-1,,10,16,4,14,-2,-6,,,,,
,-43,,4,2,2,-13,-2,9,-6,17,-16,-5,-10,-6,,-26,-5,-10,,,,,
,1534,,14,12,7,10,14,8,14,-14,12,,-4,,5,-5,13,9,,,,,
,-1407,-12,4,-15,-4,,-2,-13,-3,-6,7,10,4,3,1,12,5,11,,,,,
,245,-7,-3,-9,6,-11,-5,4,-12,3,8,-2,9,2,15,8,-7,11,,,,,
,-321,-1,,2,-6,6,1,-5,-5,2,-13,-3,2,11,-17,-5,-4,-10,,,,,
,15,-13,-10,-3,-8,-4,-14,-11,2,-4,5,-12,-1,2,3,3,6,-3,,,,,
,-109,2,-7,-3,3,-10,-9,-2,15,9,1,9,1,-3,-5,7,-6,,,,,,
,4451,11,-1,14,11,4,1,13,-5,-9,-9,1,-11,-14,-3,-10,3,-10,,,,,
,-3535,,3,,-15,-6,4,9,1,7,8,7,5,-2,3,-5,6,21,,,,,
,4010,-10,-4,12,9,-11,3,-9,-1,-1,-8,1,-5,2,6,2,-1,-4,,,,,
,-3597,11,7,7,3,12,4,5,1,6,3,6,16,-1,-9,2,9,-14,,,,,
,-1305,-30,-1,-19,,2,3,5,-3,-12,14,-13,-3,-3,14,1,-6,2,,,,,
,26,18,-4,-3,-6,6,-5,-10,,3,-2,-4,-13,-1,-11,2,-11,1,,,,,
,1131,1,2,-3,3,4,-4,,-14,-3,-18,10,10,9,10,-5,9,1,,,,,
,-1111,-1,8,3,6,-7,8,7,11,4,-2,,-5,5,7,2,,7,,,,,
,-191,-19,-8,-11,1,-3,,-10,-9,-5,10,-1,-7,-2,-10,-1,3,4,,,,,
,169,-11,10,3,-15,,-5,17,2,5,8,-7,4,-9,-3,6,-1,-3,,,,,
,2419,-3,,10,,8,7,6,6,1,-2,-1,4,10,18,-2,-1,-7,,,,,
,488,26,-6,14,10,11,8,-10,14,10,-10,8,-3,10,-1,12,,-3,,,,,
,-2837,-3,-3,-6,-13,-21,-12,-20,-8,8,-1,-3,-4,-13,-14,-11,-13,-8,,,,,
,191,-9,4,-5,13,8,2,9,,-11,8,4,3,-4,-8,4,9,15,,,,,
,-346,-3,,,-3,-6,1,11,,-15,-3,-14,,20,-7,-5,-5,-5,,,,,
,29,-8,-7,-6,-10,1,8,-3,-5,5,-13,11,14,-1,-8,-6,2,,,,,,
,-34,,5,11,5,2,-8,-9,2,19,8,4,-3,-7,5,-1,10,6,,,,,
,64,,,-4,21,13,11,11,1,-4,5,-16,-3,-6,6,-5,-7,-4,,,,,
,-50,-13,7,-2,-11,-9,-10,4,5,1,-3,,,3,6,6,6,-2,,,,,
,-81,8,10,2,-14,-10,-1,-13,-15,-8,-2,-2,-9,-7,-8,-4,-11,-4,,,,,
,6,-2,-14,1,4,1,-2,6,-1,-15,2,2,,9,4,4,,4,,,,,
,655,6,1,-4,6,8,4,-5,9,10,-4,8,6,-10,3,-2,-5,1,,,,,
,-506,-11,-2,4,-10,-1,-6,-5,-3,12,-4,-4,3,12,-5,11,-2,4,,,,,
,-65,11,-8,-12,1,-1,-5,-5,-7,-10,2,11,-4,-11,-6,-3,7,-17,,,,,
,-61,-25,1,3,-9,-5,3,1,11,1,9,-2,-3,1,5,9,,10,,,,,
,1836,25,4,4,9,4,13,6,-5,13,-6,7,,4,6,-8,3,-4,,,,,
,-1578,-30,-2,1,10,10,-2,-3,-2,-6,10,-11,-2,-6,,-7,1,-6,,,,,
,361,-9,5,-10,-1,-2,-6,-2,2,-13,-1,-10,-1,-2,3,,-13,15,,,,,
,-454,11,5,9,,2,5,7,3,12,-13,13,6,-4,7,8,9,8,,,,,
,7265,16,-4,,-1,-5,-7,-5,-3,-9,15,5,-4,-7,1,3,2,6,,,,,
,-3359,-17,,7,5,-2,10,2,-1,3,-4,-13,-3,4,-2,-12,-4,-19,,,,,
,-3908,,-1,7,19,2,-1,3,,7,-3,6,7,6,-10,9,-4,,,,,,
,1133,-4,-2,-18,-16,4,-12,-1,-1,-8,-7,13,6,8,2,9,3,3,,,,,
,-1308,-22,7,-1,-11,-12,4,3,7,3,-6,-13,-11,2,1,-16,-6,7,,,,,
,78,26,,9,-2,-12,-4,6,-7,-5,7,-5,4,2,10,,7,5,,,,,
,-62,-1,3,9,1,18,1,14,,1,3,-10,-15,-6,-8,,1,-1,,,,,
,-132,1,2,-2,2,-1,19,-8,17,3,4,8,,1,4,-3,6,3,,,,,
,535,-24,-2,9,,6,-4,,7,2,-8,10,8,5,-8,3,-3,-13,,,,,
,-311,-10,-3,-4,,-13,-8,-4,-9,3,-4,-7,8,1,,-3,10,9,,,,,
,-51,8,-2,-2,5,13,8,-1,-17,-2,14,1,7,-6,,8,1,1,,,,,
,104,-1,3,-16,-5,-2,2,-15,2,1,2,9,-5,3,-5,-3,-17,,,,,,
,73,17,4,1,10,-9,-10,11,12,-4,3,2,-7,1,7,3,-4,-9,,,,,
,-253,-16,-4,2,-11,-2,,2,-2,-7,-10,2,-21,-10,-7,-4,11,-11,,,,,
,658,-18,4,-5,-8,11,5,-5,-8,5,12,-10,6,5,-3,-3,-5,-2,,,,,
,-764,10,-7,8,8,-11,-8,1,12,6,-18,2,10,12,10,-1,-1,10,,,,,
,2736,-8,3,5,9,9,4,-4,-2,-6,8,2,7,-15,2,7,-3,13,,,,,
,-1910,3,4,4,,9,-1,3,8,-4,11,-2,5,-7,-4,11,11,5,,,,,
,-472,-11,-8,-12,-11,-6,-1,8,-5,9,-8,,1,12,-7,-19,-13,-7,,,,,
,-75,-23,-1,10,4,-5,,3,-10,1,3,-2,6,-4,-3,-1,3,-6,,,,,
,-49,26,-2,-11,2,-6,5,-14,3,11,-5,-2,,-3,5,8,2,-14,,,,,
,-153,-10,11,1,-8,11,8,6,-3,4,2,13,-8,7,16,-3,6,-4,,,,,
,139,-2,-7,2,6,4,-14,2,-2,-7,-8,-4,1,-10,-7,2,-1,16,,,,,
,1529,-2,2,13,,11,12,6,1,4,5,-16,2,13,-5,6,,3,,,,,
,-1009,-25,-3,-1,11,-18,-6,-3,13,-6,7,-8,-7,-10,-4,-2,-10,-5,,,,,
,-760,14,5,-18,-10,9,-17,-1,-7,-6,-7,-3,,1,2,-13,3,-9,,,,,
,4,-6,-15,-4,-13,-9,-7,-3,-11,-4,,17,8,11,3,-6,16,-1,,,,,
,168,3,,6,8,-16,13,-6,-6,-5,-11,-4,-6,10,2,10,-9,17,,,,,
,1642,,1,9,5,-3,10,-6,14,-2,11,10,-4,-3,7,6,5,4,,,,,
,-1533,4,-2,-2,-2,4,-5,,7,6,-1,-6,-1,-15,-4,4,5,-2,,,,,
,12173,-7,-8,-18,6,4,-4,3,-9,2,1,-4,,6,-8,-1,-16,-15,,,,,
,-3876,13,13,22,5,12,-7,8,8,,-1,-2,13,-9,8,-8,4,5,,,,,
,-3861,-5,12,-5,-9,-2,23,-6,-10,-5,1,12,-1,-1,2,5,12,,,,,,
,-3867,-18,,-2,-3,2,-3,1,,9,-1,-10,-4,2,-2,9,-18,-11,,,,,
,13837,-8,-13,4,-2,-2,-7,14,6,10,-4,-2,-1,5,10,,8,14,,,,,
,-3844,4,-5,-10,-5,-3,2,-18,-7,-11,3,4,-3,-5,-5,-7,,4,,,,,
,-3867,-16,15,4,3,6,3,-11,,-6,2,2,4,12,2,,,-5,,,,,
,-3917,5,-7,10,16,-4,2,19,7,5,6,1,-2,1,-2,-7,-2,-8,,,,,
,-2382,9,-55421,-55450,-55493,-55516,-55435,-55454,-55493,-55514,-55493,-55549,-55564,-55587,-55484,-55522,-55582,-55557,,,,,
,-517,-22,-222803,-222915,-223146,-223283,-222821,-223037,-223179,-223197,-223195,-223354,-223468,-223414,-223054,-223229,-223477,-223320,,,,,
,-2,9,-55972,-56022,-56102,-56115,-55992,-56048,-56111,-56084,-56096,-56120,-56158,-56133,-56044,-56092,-56162,-56126,,,,,
,-195,,-3,-15,7,-10,-7,,,6,14,-2,5,17,1,9,8,-2,,,,,
,72,,-1,7,3,-8,14,-3,11,-10,,5,-4,-1,12,1,2,5,,,,,
,22,-11,9,8,-9,21,-5,-6,-6,-3,-8,-4,-3,-4,-8,-9,-6,-10,,,,,
,456,2,-3,-5,5,-8,-8,-1,5,,3,7,7,7,,-5,1,5,,,,,
,-224,-1,-5,9,-1,-9,,-4,-5,1,-5,-5,-9,-10,-17,7,5,-4,,,,,
,-222,-23,-3,-2,-10,-3,,7,,-10,5,2,-8,-6,11,1,-5,-4,,,,,
,-37,7,4,,9,2,-9,-12,10,10,12,-5,9,7,13,-6,-1,10,,,,,
,143,-3,6,1,12,,7,7,-5,-1,-1,,6,14,1,13,8,2,,,,,
,89,-2,15,7,4,4,4,-2,-2,-2,-9,10,,-12,1,-9,2,-16,,,,,
,475,2,-16,1,-8,4,-4,4,-1,7,8,-5,2,9,-6,,-7,4,,,,,
,-827,-2,-14,-3,-11,-1,4,-3,11,-5,6,6,-6,-12,4,-1,,12,,,,,
,79,-2,-2,-1,9,-7,2,3,-5,-17,-13,-3,3,-10,3,-7,10,-10,,,,,
,32,,-5,-4,,4,-8,6,-9,5,-3,-7,9,13,-5,10,9,11,,,,,
,5263,3,12,-18,2,7,9,-1,1,7,2,5,-10,3,8,18,-3,-13,,,,,
,-3431,-2,1,3,-12,-4,,-2,-3,8,-14,-5,-3,-9,-7,-13,-19,3,,,,,
,-1793,,,3,10,6,-10,-3,2,-8,9,-11,-8,3,3,-5,5,2,,,,,
,16,,5,2,-10,9,,5,8,-5,-14,5,1,,-6,-8,,5,,,,,
,-6,-7,-1,12,5,-12,8,15,1,15,-3,-5,-8,-8,-1,2,-3,5,,,,,
,-185,-17,-5,-8,,-10,-14,-9,-7,-7,15,2,7,6,1,4,,5,,,,,
,2848,12,3,6,-2,11,7,-6,8,-7,-1,-1,8,14,-5,,-4,-4,,,,,
,-1939,5,-3,3,8,4,2,-5,-2,17,-8,11,,-7,-1,-6,1,4,,,,,
,3826,1,10,-3,-6,10,5,8,1,3,17,,-2,3,2,-8,7,-16,,,,,
,-3904,-18,-7,-3,4,-15,-5,-6,-5,-11,-6,-1,,-1,3,9,,-4,,,,,
,-594,-1,-3,-3,-9,-9,-6,-2,-7,-5,13,,-6,-7,-8,14,-1,-2,,,,,
,13,2,11,4,,4,-3,-2,11,11,-2,-11,5,-5,-7,-13,3,7,,,,,
,100,5,-6,4,11,5,-2,-2,3,-5,-3,10,4,5,16,10,-3,2,,,,,
,-208,,,-1,,,21,9,-5,-3,-2,7,4,3,-6,-7,,4,,,,,
,-3,2,2,2,-6,1,-3,11,-5,-2,11,-3,5,,10,-9,-4,-3,,,,,
,374,-35,-7,-8,-3,,-2,-8,-2,-10,4,9,-5,-9,-6,-12,-5,-2,,,,,
,3999,8,-9,4,9,-2,-13,-15,-2,-3,-1,-8,-5,6,-2,15,,-8,,,,,
,-3824,-24,12,-12,6,10,-4,10,7,13,-17,-7,-2,5,8,6,-1,16,,,,,
,-369,14,10,1,-13,-4,7,-3,2,5,4,7,12,5,-11,3,5,-8,,,,,
,-128,-6,-5,3,-2,-12,2,3,-9,-1,-7,-5,-3,-8,5,2,-9,-7,,,,,
,53,5,-3,6,-6,-2,7,1,,5,1,13,6,,6,,-2,16,,,,,
,-98,-16,5,7,6,5,8,8,1,1,-4,-12,2,-6,-4,-5,11,-11,,,,,
,869,,-2,-12,4,-5,-11,-9,-1,,3,-4,-15,1,,-12,-7,4,,,,,
,-1046,9,-8,-1,-6,-1,-3,6,6,-10,,1,-3,4,,5,-3,-8,,,,,
,-7,-9,5,18,1,,7,-6,5,-4,-1,2,8,9,-3,-1,9,-8,,,,,
,171,10,7,-4,15,8,7,10,1,3,7,6,9,2,7,11,3,6,,,,,
,-21,-9,-9,-8,-11,-11,-9,-5,-15,-7,-2,4,-6,-1,3,-7,13,13,,,,,
,253,-4,,-5,-1,5,,3,4,12,3,-2,-9,-9,,9,-9,-1,,,,,
,-196,,-7,,11,11,3,8,-2,1,3,2,14,6,8,7,6,2,,,,,
,-56,2,2,-3,1,-8,-11,-11,-5,-6,-5,-12,-6,-8,-6,-16,-6,-1,,,,,
,156,-12,,3,-11,11,12,,15,-2,8,12,-5,3,-6,9,-18,-1,,,,,
,-198,-20,4,8,-10,-6,7,-3,,-7,-8,-10,-5,-9,-6,4,,4,,,,,
,-52,2,1,9,11,-17,,-4,-1,,-1,6,1,4,7,-9,10,-11,,,,,
,195,12,4,-9,2,12,-1,2,12,12,7,-6,2,5,1,-4,4,-2,,,,,
,-108,-16,-7,-11,-5,1,-2,3,-9,1,-5,-1,8,3,-2,1,4,10,,,,,
,6,14,,3,9,5,-6,-7,-5,-1,1,7,1,-2,-15,-2,7,2,,,,,
,-3,-9,-6,2,-14,1,-10,6,1,-3,-4,2,-11,-9,13,10,-11,-10,,,,,
,3388,-17,1,-6,4,-4,6,7,4,,1,4,7,15,6,2,1,5,,,,,
,-2994,16,1,-3,-7,-1,2,-9,-5,-10,2,3,-5,1,3,-3,13,-1,,,,,
,1599,-20,,4,-2,-4,2,-7,3,11,-8,-10,4,3,-16,-10,-3,-7,,,,,
,-2020,43,3,11,5,1,-5,-5,2,,1,11,9,-1,9,-1,-2,2,,,,,
,363,-22,1,4,8,7,-4,,1,-8,15,,-5,-18,1,-5,-6,-7,,,,,
,-410,-4,6,,5,-6,9,4,-1,5,-2,-17,-14,-4,2,-1,-9,8,,,,,
,821,-31,-5,3,-8,-5,7,20,4,12,-11,-9,-5,-7,-6,4,5,,,,,,
,150,15,9,3,7,13,-6,-6,,-4,2,8,3,11,10,7,2,5,,,,,
,-883,7,3,-6,-10,-4,-5,-11,-9,-8,7,8,-1,5,-8,7,,-4,,,,,
,-80,-21,-12,-15,-7,-10,4,,-7,-2,5,-15,10,6,-8,-10,4,9,,,,,
,203,,,9,3,1,-5,-2,-5,9,-6,11,11,-8,-14,-7,,-7,,,,,
,711,-6,-6,1,5,-2,2,12,2,,4,8,-12,,-1,5,-12,-12,,,,,
,-988,28,2,11,8,17,1,2,18,,1,-12,-8,,3,4,1,6,,,,,
,-1,-13,21,5,-8,1,9,,-5,-7,-14,-1,6,,17,12,9,9,,,,,
,756,13,-18,-18,-15,-23,-5,-14,-12,-11,,-2,-2,3,5,-2,-5,-3,,,,,
,-734,-16,-7,-13,5,8,-8,-2,5,7,15,12,12,9,-4,-19,13,-5,,,,,
,240,-1,7,8,6,5,7,5,4,14,-10,-7,2,-12,8,-3,-6,-5,,,,,
,-77,4,2,12,9,-1,-3,3,-5,-3,-9,-7,-14,-3,,13,-5,2,,,,,
,71,-22,3,1,2,-9,2,8,3,5,15,1,4,6,-2,2,14,15,,,,,
,45,25,-5,-5,-13,10,2,-10,7,-9,-8,-3,3,3,-8,4,-4,-5,,,,,
,-111,-1,-8,3,12,10,-6,9,-2,-10,-5,9,2,-3,-4,4,-9,,,,,,
,102,-29,,-7,11,-9,3,1,6,7,5,3,3,12,10,2,-5,-9,,,,,
,-299,18,18,9,-5,11,-6,6,-6,8,12,-10,-12,-5,-2,-2,13,10,,,,,
,-99,-18,-7,-3,-13,-15,-6,-11,-13,-11,1,1,3,,3,-10,3,2,,,,,
,187,,-2,-2,-2,-3,3,-4,-2,,-5,2,6,7,-1,-3,4,-3,,,,,
,45,19,2,1,12,11,13,11,20,20,-5,,-4,-4,-2,12,-7,-12,,,,,
,134,-18,-8,-1,3,14,2,5,5,-5,-10,4,-1,-10,-16,-5,-12,-8,,,,,
,-95,-1,6,-9,-13,-17,-2,-9,-15,-4,12,-1,-9,13,12,-2,-9,20,,,,,
,46,,2,-12,,-17,-7,-4,-8,-6,-3,1,3,2,4,5,15,8,,,,,
,-162,1,-3,,1,10,5,2,,6,-9,-6,20,-6,2,-10,6,-12,,,,,
,696,3,8,16,-2,-1,-6,-5,7,-5,16,4,-14,2,15,6,1,5,,,,,
,-657,-4,2,4,-9,-5,-5,-10,17,3,-4,10,,-5,-12,8,-11,6,,,,,
,509,-1,-8,8,17,11,4,5,-9,1,7,6,8,1,2,5,-5,-5,,,,,
,-416,-24,-1,-5,-1,-3,-3,15,-10,-10,-2,-5,-6,-5,3,-4,,-16,,,,,
,-142,-9,-8,-18,-14,-7,-7,2,-9,-11,-15,-1,1,-1,-8,-8,10,14,,,,,
,18,6,10,4,7,8,6,-10,10,7,10,7,3,,-14,1,-3,-2,,,,,
,32,-6,-2,7,3,-8,4,-5,-4,,,-14,-1,1,-3,-1,-7,-7,,,,,
,89,3,-11,1,2,9,9,8,21,5,-10,-5,-8,-12,6,-2,13,7,,,,,
,-18,-3,11,-2,3,-4,-14,-8,-4,2,5,,1,-1,18,-3,6,-6,,,,,
,-54,-14,-6,2,-6,,4,-5,-7,5,10,10,14,,-7,,-9,1,,,,,
,-69,20,4,9,-1,10,-3,2,-5,-7,-1,5,-3,8,-7,-4,-6,6,,,,,
,13,-6,-8,1,1,2,3,8,4,8,-17,,-1,4,8,20,10,8,,,,,
,-41,,17,4,2,-4,10,-1,-1,1,5,-12,-4,3,-3,4,,-6,,,,,
,2633,-24,-1,-7,8,6,4,2,12,-4,14,-5,-7,6,-3,,-4,-8,,,,,
,-1567,32,-1,-11,-5,-5,-11,-9,4,-17,-1,7,-2,-1,-5,-12,-4,9,,,,,
,-1076,-27,7,10,4,7,-2,4,-14,22,-7,8,5,-5,6,-3,9,3,,,,,
,80,-13,-10,2,-4,-17,,9,-2,-6,-8,-3,-9,-6,,-2,-15,6,,,,,
,-25,5,-12,2,2,3,-7,,-5,1,2,-4,4,-4,3,-15,7,-8,,,,,
,753,-1,20,8,-3,2,9,-5,-2,-5,-3,-4,9,-9,7,8,-1,-6,,,,,
,-758,-4,4,-13,3,-1,6,-7,,-3,9,2,-12,6,,-3,1,1,,,,,
,109,-8,-24,1,-2,,-2,-1,-13,-8,4,-7,1,6,-9,7,-3,2,,,,,
,67,,3,-2,-6,-3,2,3,7,17,-6,-2,7,,,-1,-3,9,,,,,
,-140,,11,5,6,9,11,5,29,21,2,4,,4,4,-9,6,-11,,,,,
,6110,33,-3,,7,6,-6,2,-9,-10,2,8,-5,3,-6,,-8,-6,,,,,
,-3811,-25,-5,-5,1,9,-1,2,-1,-10,-3,2,10,-4,-4,17,9,-4,,,,,
,-192,15,-2,8,-14,-15,1,-2,-3,-8,-2,7,13,-7,-9,6,1,-1,,,,,
,-1702,-37,-8,-8,3,-11,-7,-13,8,8,1,-2,-18,6,9,-4,-17,-9,,,,,
,-437,12,4,-8,,4,-11,4,-16,-5,6,-1,-1,-3,14,-10,6,7,,,,,
,1081,-16,4,5,5,-3,5,13,6,13,-10,-4,-2,-6,-7,-3,4,13,,,,,
,-1030,17,2,5,,8,8,2,,-16,,-10,5,1,-17,-3,-1,-10,,,,,
,-161,-30,4,-4,-5,12,3,-6,-8,1,5,1,-2,15,12,12,7,-5,,,,,
,90,9,-13,-10,7,-9,-14,-13,8,-8,-3,14,-6,4,7,-2,,5,,,,,
,-2,,-2,7,-2,-4,-8,10,-3,,-4,-7,11,-9,-4,6,-8,5,,,,,
,108,3,7,-5,-4,-2,12,5,5,1,,,-9,-6,13,-2,10,16,,,,,
,-238,-3,3,5,3,-4,13,-1,11,17,,-5,-7,6,-16,-11,-9,-7,,,,,
,2750,-9,3,12,6,6,-11,4,2,-7,7,10,13,-4,6,7,6,6,,,,,
,-2079,-14,2,-8,-15,7,-10,-14,-13,-8,-3,-9,-11,-2,-13,3,-4,8,,,,,
,-399,14,6,-1,-2,-11,2,1,-8,2,4,-3,1,3,4,-17,11,-19,,,,,
,3586,8,-1,2,8,,17,7,-2,7,7,2,8,9,18,11,-4,,,,,,
,-2122,-8,-1,6,2,15,-5,4,12,8,-14,,3,-7,-3,8,-7,-2,,,,,
,-970,42,-7,-9,4,-10,-6,5,-9,4,7,9,4,-6,7,-1,8,-5,,,,,
,-581,-60,-7,-13,8,-1,5,,-3,-12,-7,-1,-7,-7,-12,5,4,-3,,,,,
,1541,-3,4,11,-19,2,13,-12,13,1,-11,4,5,-5,-12,1,,9,,,,,
,-1565,31,1,-4,-1,-3,-11,2,-5,10,10,-2,-11,27,17,-8,4,17,,,,,
,931,-40,5,,2,5,9,2,-6,-6,12,6,8,6,,-3,,-3,,,,,
,-740,3,55422,55441,55492,55518,55412,55455,55486,55499,55490,55536,55567,55569,55473,55515,55577,55542,,,,,
,-152,-4,222798,222922,223156,223277,222826,223030,223198,223207,223185,223335,223457,223403,223047,223229,223469,223323,,,,,
,684,-13,55984,56014,56079,56114,55998,56062,56098,56099,56095,56145,56165,56145,56050,56104,56159,56129,,,,,
,-783,18,,,3,4,5,7,-2,-12,-7,-1,-4,-9,3,4,,13,,,,,
,1192,9,7,11,19,20,-3,-4,9,14,1,-14,2,-14,-8,-2,-2,-6,,,,,
,773,-13,-15,,-12,-5,-7,-6,-2,-13,-14,1,-3,-10,-1,-18,-6,7,,,,,
,161,7,3,-6,-10,,-8,,-12,-5,9,22,10,7,3,13,-1,-6,,,,,
,1967,-8,5,,-8,-12,10,-11,-8,7,2,-1,-7,,-8,-2,1,-6,,,,,
,-3869,-19,,,1,-6,-2,-3,-2,-1,-7,-4,-1,5,-12,-13,-10,,,,,,
,10282,-8,4,1,10,13,5,1,12,-3,13,4,4,15,14,7,21,5,,,,,
,20194,-5,-1,13,2,5,5,4,-1,12,2,-13,,-5,,8,-7,9,,,,,
,-3895,12,9,-4,-2,-12,-8,9,4,4,-14,-1,,-5,-3,13,-4,-1,,,,,
,-3912,-8,8,2,-3,1,3,,,3,-5,-8,-7,-3,4,-17,3,-5,,,,,
,-3903,,-16,-7,-6,-14,4,-12,-11,-18,5,14,-8,5,4,-9,7,4,,,,,
,-3637,32,-10,-4,13,10,8,8,6,7,16,5,13,-4,-9,6,-5,-5,,,,,
,-3879,-29,,,-9,,-7,,-4,10,1,-14,3,-1,-2,1,6,1,,,,,
,-3882,1,1,3,7,2,-10,-1,6,-1,1,-6,-1,-8,1,2,-14,-2,,,,,
,-3890,-7,5,-12,5,6,-3,5,3,-8,4,6,2,1,-1,6,5,8,,,,,
,-3138,-5,1,7,-5,-7,5,-12,8,-2,-12,-8,3,-5,7,-4,-5,-13,,,,,
,3978,-27,2,-1,-1,8,-1,9,-15,,-14,7,-5,15,8,12,-5,14,,,,,
,-3864,13,4,2,5,4,-1,4,2,3,-9,10,4,5,-7,-7,17,9,,,,,
,-6,-3,-5,3,3,-4,11,9,1,3,12,3,6,-11,-1,-8,9,-14,,,,,
,-520,-8,-2,1,-6,6,-6,-6,4,12,12,-10,5,6,-5,18,1,6,,,,,
,1130,,-6,-3,-6,-10,-6,-14,-3,-23,-7,-11,-31,-17,-8,-1,-14,-8,,,,,
,2478,-2,7,2,8,,12,11,10,1,5,13,2,5,13,-2,,,,,,,
,-3905,13,,-8,6,-8,-1,7,-7,9,-9,-4,-1,17,3,-18,-5,-4,,,,,
