Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Pz (uV),P4 (uV),O1 (uV),O2 (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
,-1567,-6,20,5,11,18,18,4,12,-11,1,20,-5,11,,,-1,-5,,,,,
,-19,-14,5,22,18,11,8,12,19,23,19,10,12,12,7,26,13,1,,,,,
,432,-1,-2,-13,,-9,-19,6,-11,-2,-12,,-3,-22,-13,-8,-13,-7,,,,,
,-780,2,-12,-4,-8,-13,2,-18,-12,-10,3,-11,-7,-9,5,-21,-7,7,,,,,
,283,22,-16,-13,-13,-7,-7,-10,-15,-3,-12,-14,-3,8,-10,-2,-6,6,,,,,
,75,-2,1,8,-1,-5,-5,11,8,-13,-6,-11,3,-10,-9,3,1,-5,,,,,
,-214,-19,14,2,6,20,12,-6,12,17,12,8,-5,12,3,7,12,-2,,,,,
,483,-13,-3,-11,-2,-11,-17,-22,-1,-11,-7,-3,-2,-3,2,-7,-13,4,,,,,
,23,12,15,9,10,,-7,25,12,1,4,13,-5,2,6,9,22,3,,,,,
,-234,2,-9,5,-15,11,1,14,-11,-2,4,7,-2,6,13,3,1,-12,,,,,
,176,7,15,-4,8,4,14,-24,6,8,14,-14,6,-5,-14,5,-8,3,,,,,
,62,-22,,9,7,-3,2,8,-1,3,2,4,-7,3,2,-13,-1,-1,,,,,
,-313,18,-1,7,15,10,2,15,18,17,1,16,20,10,-1,23,15,1,,,,,
,470,-15,-17,-24,-18,-23,-9,-21,-18,-22,-10,-2,-16,-13,-7,-20,-21,9,,,,,
,-501,-11,3,1,10,5,-1,5,3,7,,1,1,2,12,,5,-3,,,,,
,-443,22,8,9,9,-1,13,18,-1,9,10,-7,10,18,12,5,13,-7,,,,,
,714,-11,,8,3,17,-5,10,12,4,-6,,1,-6,4,9,-8,7,,,,,
,-115,-19,2,-6,-6,-7,5,-8,-6,-3,-16,-3,,-2,1,-9,7,-2,,,,,
,202,3,2,,-12,-6,-8,-20,-5,-20,-8,-24,,-13,-23,-10,-17,-4,,,,,
,-60,17,-15,2,-8,2,10,3,2,-1,10,13,-12,-5,-5,3,6,9,,,,,
,555,-21,-6,-21,-14,-7,-20,-5,-10,,-7,4,-3,-2,-11,-7,-12,,,,,,
,-758,-9,-1,12,,3,-7,-8,-15,1,-14,-10,-5,-15,9,3,-8,-4,,,,,
,-461,-2,5,-4,6,-9,6,5,6,,13,5,8,13,1,,4,2,,,,,
,-576,-4,-10,-2,2,-2,-7,-2,2,10,-4,12,-6,9,-2,1,7,,,,,,
,-64,16,8,1,14,1,8,5,,-3,12,5,15,-15,10,-10,2,-3,,,,,
,42,-2,9,5,-3,4,9,9,4,-2,2,-6,-1,3,7,8,7,6,,,,,
,55,5,9,9,5,4,-3,-1,9,2,-7,7,-8,2,1,5,10,-2,,,,,
,-93,-18,3,1,1,-1,17,2,16,23,10,13,4,17,9,15,6,-6,,,,,
,399,2,-9,6,1,11,,-6,-3,-5,11,-2,4,4,-12,-1,,-5,,,,,
,-355,1,4,12,25,8,10,19,-13,-1,9,11,20,15,15,13,-7,5,,,,,
,11,-1,8,-11,1,1,-2,-1,9,-3,3,-6,5,-6,,2,15,2,,,,,
,625,11,-5,-25,-26,-7,4,-5,-17,-6,-22,-18,-13,-24,-11,-32,-14,1,,,,,
,-447,-10,-22,1,-5,-6,-20,-16,-12,-4,-18,-10,-22,,-19,11,-8,-7,,,,,
,1690,-22,5,-1,-2,7,7,-8,9,-6,8,,-19,-5,15,-8,-5,2,,,,,
,-1919,22,1,10,-21,-5,-12,-5,-2,-14,11,-7,18,5,-2,-14,-7,2,,,,,
,69,-8,9,2,11,1,3,12,17,13,2,4,6,7,7,14,15,4,,,,,
,579,-12,17,-3,5,-7,,11,-2,13,-8,19,15,-7,7,5,8,-3,,,,100,
,1078,,-17,-9,-3,-12,-18,-23,-28,-20,-14,-18,-15,-13,-22,-18,-33,6,,,,-100,
,-648,5,-24,,,-7,-4,6,8,-2,10,2,-12,7,-10,-8,3,8,,,,,
,2282,-3,1,,-12,7,12,-2,2,6,-6,-18,-10,-2,-1,17,9,-10,,,,,
,-1297,2,11,2,6,2,7,8,13,7,8,4,4,12,17,1,1,,,,,,
,-1574,-14,19,22,27,13,,17,7,2,6,20,25,-3,15,16,5,1,,,,,
,2191,11,-23,-14,-6,-7,5,,-10,-1,2,-10,-6,-8,-1,-13,1,-12,,,,,
,-1951,5,2,-5,-12,7,-3,-13,3,,,4,-1,7,-12,-2,-3,1,,,,,
,233,-4,9,11,11,8,8,9,10,5,6,10,3,21,6,-1,-5,-1,,,,,
,-11,-12,5,-7,-1,-3,-15,-9,-18,-3,-5,-9,12,-14,-21,-7,-4,1,,,,,
,658,10,7,8,-8,-4,19,6,12,3,-8,5,8,-3,20,1,16,10,,,,,
,-319,-29,,-9,8,-9,-10,-23,-1,-12,2,-5,-15,-4,-11,1,-5,-1,,,,,
,-192,18,5,9,,9,1,19,9,5,10,5,-5,10,16,10,6,2,,,,,
,150,-20,5,6,-1,7,-1,16,1,-3,,5,-2,,1,,3,11,,,,,
,1121,,-23,-1,2,2,5,-19,-3,8,-4,3,5,-8,-1,3,-5,-4,,,,,
,-1742,8,-3,-7,13,-9,-6,-6,-16,10,-5,-3,14,,-9,12,-11,-10,,,,,
,353,-8,-15,-11,-30,-23,-19,-1,-24,-7,-19,-16,-28,-16,-21,-16,-21,-6,,,,,
,-287,18,30,26,8,14,14,16,38,6,23,19,16,31,24,7,25,3,,,,,
,1014,-18,-3,-23,5,8,5,-11,-1,-9,8,-1,5,-1,10,-1,11,7,,,,,
,-1391,2,7,17,-3,3,-5,-11,-2,10,-5,-12,6,-16,-15,-6,1,-7,,,,,
,759,-1,-5,4,-1,14,11,-3,3,2,3,12,-13,4,-15,-8,-4,1,,,,,
,812,1,-3,-9,-1,-15,-13,10,5,-5,1,10,-1,8,12,7,1,11,,,,,
,-788,,2,-10,-12,-3,2,6,-20,-7,-4,-23,-4,-3,12,5,-10,-11,,,,,
,-259,-1,-7,11,-2,-1,1,8,-11,-20,-5,-3,8,-8,-7,-8,1,-12,,,,,
,686,5,5,,27,6,16,6,1,14,3,15,3,11,-5,1,19,5,,,,,
,-866,-4,8,-3,-3,6,3,6,17,18,-5,-1,-11,2,,6,1,,,,,,
,271,,-9,-3,-15,-15,-35,-13,-5,-18,-3,-16,-1,-9,3,-17,-16,,,,,,
,-11,-1,-6,13,16,17,13,10,8,,11,17,18,17,3,18,2,15,,,,,
,-369,-16,,-3,4,3,13,1,-2,6,9,4,-8,-12,,13,1,-4,,,,,
,445,16,5,-12,-9,-16,-10,-15,9,4,-11,1,-12,-3,-2,-15,-7,5,,,,,
,239,-8,6,-7,4,12,9,6,-6,-6,-12,-13,2,3,4,5,-4,-6,,,,,
,447,-9,-5,9,2,1,-7,-9,-6,-1,4,3,3,9,-7,-8,5,2,,,,,
,-739,1,-2,1,-3,-21,-4,-10,,7,1,,10,-8,-10,-5,8,-7,,,,,
,268,,3,-2,-6,-4,6,19,10,-8,-2,-4,-5,-8,5,16,-11,8,,,,,
,124,-1,-13,1,-18,-8,-8,-12,-6,-5,-3,-8,-9,-14,-11,-24,-7,5,,,,,
,-457,1,18,6,20,18,5,18,5,5,13,5,14,7,29,10,20,-15,,,,,
,471,,-2,-8,,3,1,-9,-9,7,5,5,,6,,1,-11,,,,,,
,228,,-13,-8,-2,-7,-1,-5,-22,-18,-15,-9,-21,-3,-20,-6,-12,5,,,,,
,-40,,-3,3,2,7,-6,,12,8,-12,5,-7,-1,-10,-7,7,2,,,,,
,-1057,1,9,2,-10,6,-14,-10,4,9,,6,10,4,-1,5,-13,2,,,,,
,221,-2,7,15,8,9,20,24,8,7,22,10,15,-10,13,13,15,11,,,,,
,71,,-18,-7,-8,-8,6,-11,-5,-22,-8,-4,-10,-2,15,2,4,-6,,,,,
,337,1,2,-20,-8,-25,-12,-24,-8,-2,-15,-12,-17,5,-16,-17,-8,-7,,,,,
,-113,,15,10,10,9,-5,6,8,6,16,-2,12,6,1,-1,17,-7,,,,,
,444,-39,-12,-2,-4,-11,6,2,3,-14,-13,-2,-19,-15,-6,-1,-13,,,,,,
,-738,-8,3,26,15,27,14,23,25,25,15,12,11,19,14,11,9,5,,,,,
,1210,-1,-6,,-2,-10,-1,-1,-22,11,10,3,23,-3,5,-1,7,-3,,,,,
,-270,3,,-21,-18,-12,-26,-11,-13,-11,-21,-11,,-7,-6,-2,-14,-2,,,,,
,1390,3,6,-1,8,7,12,1,9,-3,10,10,-4,19,-8,10,3,-4,,,,,
,-2537,15,7,8,19,-4,18,6,7,,7,7,9,3,5,,-2,7,,,,,
,321,-20,-10,-12,-7,-4,-16,-6,-9,-15,-14,-19,-19,-13,1,-12,-12,-6,,,,,
,991,-13,,1,-14,18,2,5,6,11,-5,8,2,-8,7,9,3,5,,,,,
,687,3,-5,-3,-3,-3,,-18,-11,-20,-1,3,-8,-7,-10,-13,-12,2,,,,,
,-1522,11,10,2,2,-9,-3,11,3,8,7,-10,-4,2,-5,7,-1,6,,,,,
,282,,17,19,10,20,20,11,17,20,-2,13,23,11,3,,25,,,,,,
,-257,-13,-11,-11,-5,-4,-17,-3,-15,3,9,-14,-6,5,-14,-11,-7,-1,,,,,
,118,4,-12,6,2,-11,6,-11,-8,-11,6,-5,3,15,15,13,,3,,,,,
,486,-1,-9,-5,11,4,,-8,3,2,-11,2,7,-10,4,,2,-7,,,,,
,-1048,-3,12,5,-5,5,-9,2,-7,7,-4,11,-7,-6,-3,-13,3,10,,,,,
,579,,,8,-19,-11,-4,5,15,-4,1,,1,-7,3,8,-5,-14,,,,,
,26,3,8,5,22,1,10,12,-4,-2,-2,2,-6,3,6,9,12,-1,,,,,
,-139,-1,-5,-11,-7,-10,2,-9,-6,,-4,-7,-5,3,-6,-11,8,10,,,,,
,491,-15,-2,-12,-1,7,-1,-11,-2,-7,,5,4,2,-7,15,-16,-13,,,,,
,-967,13,-3,3,7,-2,9,4,9,4,1,-6,5,7,5,2,-12,6,,,,,
,436,-18,11,5,14,18,,24,17,17,25,13,14,6,3,2,22,-3,,,,,
,946,-12,16,13,-10,10,1,2,-4,-2,10,14,,4,1,10,3,-2,,,,,
,-1299,1,-20,-12,-20,-19,-19,-16,-17,-11,-22,-18,-17,-21,-4,-17,-8,4,,,,,
,985,11,-4,-16,5,4,-1,-2,-3,-4,-15,,8,-5,2,-20,-5,-7,,,,,
,-410,,19,17,14,13,30,25,17,10,18,12,15,19,15,20,25,4,,,,,
,31,1,-30,-7,-12,-21,-19,-16,-26,-14,-2,-21,-21,-13,-18,-15,-20,5,,,,,
,556,-1,13,-1,7,17,-5,2,20,5,9,5,4,4,6,3,-1,-7,,,,,
,-627,1,15,5,14,-1,14,10,13,9,-14,5,18,16,1,8,,11,,,,,
,-476,1,-17,6,-12,-3,3,-4,-9,2,2,-7,-16,-22,16,5,-6,-10,,,,,
,347,1,-13,-23,-25,-17,-24,-25,-5,-23,-8,-10,-17,-6,-24,-15,-17,2,,,,,
,114,-7,,-3,13,2,-2,4,5,5,-2,14,2,2,-1,5,18,8,,,,,
,-205,4,7,1,7,1,1,3,-8,-6,,-1,1,-5,-6,7,-14,-5,,,,,
,-232,-28,6,5,-1,2,-1,2,-7,-2,12,-15,-3,8,11,-5,8,-5,,,,,
,1824,-2,-11,7,-2,-22,-3,-16,1,3,-18,,1,9,-9,-7,3,6,,,,,
,-1901,-2,5,,3,14,13,13,14,8,13,14,-1,-1,-1,24,12,14,,,,,
,1469,21,14,-7,-12,7,-8,4,-1,-7,4,-17,1,-11,1,-22,,-4,,,,,
,-1494,-20,9,14,15,5,10,5,1,-5,3,-10,19,-4,2,5,5,-7,,,,,
,489,17,-20,3,-2,1,10,-4,1,10,,14,5,5,4,14,-5,,,,,,
,-312,-18,-5,-3,,-17,1,-8,-6,11,-2,6,-10,-4,10,-2,-13,-7,,,,,
,34,-12,19,26,11,25,-6,5,11,7,15,23,16,23,7,1,11,7,,,,,
,269,,1,-12,1,-6,8,18,4,10,-13,3,-1,-1,-1,-6,1,11,,,,,
,478,12,,-7,10,9,2,14,1,-3,-7,-6,-8,5,-9,5,13,,,,,,
,-209,,-17,-14,-23,-16,-23,-35,-22,-27,-13,-1,-9,-7,-6,-22,-7,-8,,,,,
,134,-12,-1,2,-19,3,,-4,18,-1,6,-16,-10,-10,-8,-3,-5,-8,,,,,
,-603,11,,-12,6,14,6,-1,-11,3,4,9,,,,14,-8,3,,,,,
,85,,4,17,13,6,16,9,5,12,15,10,1,13,20,2,,12,,,,,
,-339,-15,21,11,25,4,5,1,-2,16,6,1,14,-1,6,9,16,-3,,,,,
,603,11,-2,-16,-5,-17,-7,3,-12,-16,2,-3,4,-12,-8,,2,-8,,,,,
,-567,,-5,-8,-27,-8,-9,-21,7,-7,-12,-7,-10,-1,-10,-14,-12,-2,,,,,
,107,16,-2,1,6,2,4,3,3,-2,-4,7,-2,13,-3,6,2,-9,,,,,
,2036,-27,-9,-8,-7,-7,-28,17,-8,3,-21,-19,-4,-20,-16,-13,-20,15,,,,,
,-1232,10,14,23,22,8,20,16,10,20,11,4,,8,13,7,7,4,,,,,
,-1137,1,,7,-9,1,12,-3,11,4,12,10,10,6,34,20,18,-14,,,,,
,462,-13,-11,-1,-5,1,-1,-11,,-8,-6,-3,,8,-20,7,,8,,,,,
,14,18,13,-6,1,-5,-3,1,-25,1,-3,-7,-6,2,-14,-10,-4,-3,,,,,
,4224,-9,1,-7,13,15,8,18,24,-4,16,-3,13,6,11,11,16,-9,,,,,
,-3672,-11,-11,15,1,-4,,-9,-4,1,-6,8,-12,-12,6,-14,-12,7,,,,,
,-602,2,3,2,-4,4,-8,1,-5,-5,-1,-8,12,-5,-5,-10,-8,9,,,,,
,1838,19,-10,-9,-25,-14,-2,-11,-10,-7,,-6,-10,-11,2,-5,,-7,,,,,
,-1844,-12,6,-8,10,-4,-1,11,4,10,14,7,-13,15,-3,12,17,-2,,,,,
,-513,12,2,-5,-3,-7,-17,-3,-5,-18,-28,2,-3,-20,-3,-4,-17,7,,,,,
,-237,-25,4,10,4,5,22,-7,2,12,,-12,7,-4,-1,10,5,-3,,,,,
,534,15,-5,-8,-10,1,-9,-6,-9,-11,1,3,,7,1,-16,,-6,,,,,
,-323,-16,1,18,32,19,-1,14,30,16,17,14,23,22,13,6,10,14,,,,,
,723,13,-2,-5,-4,-1,-3,-3,9,-5,2,-2,-4,-5,-2,10,-3,-10,,,,,
,-688,2,-9,-11,-13,1,-6,-8,-29,-6,-22,-16,-8,-22,-16,-8,-14,,,,,,
,206,-19,-7,1,-5,-20,11,9,3,4,10,2,-5,-1,-1,2,-2,3,,,,,
,-256,,7,1,-21,-7,-10,-4,-10,-7,7,-2,-3,1,-4,-9,9,4,,,,,
,320,2,17,-1,28,18,12,19,9,10,1,21,6,18,14,1,13,-5,,,,,
,-169,-1,-9,-7,-4,-6,,-21,,-9,-14,-10,-8,-10,-7,2,-25,5,,,,,
,-189,-1,3,4,2,-9,4,-3,13,17,11,5,17,6,11,,8,1,,,,,
,504,1,4,5,3,-1,-1,-1,-8,-1,2,7,-11,4,1,2,5,-1,,,,,
,62,,5,11,16,21,6,-2,15,8,6,7,2,7,4,13,9,-7,,,,,
,142,,-15,-12,-11,-5,-23,,-16,-20,-3,-20,-10,-12,-13,-10,-20,-7,,,,,
,-467,,20,22,17,22,38,34,11,22,9,23,26,25,22,31,20,1,,,,,
,-33,-1,-3,2,-3,-5,-3,-8,-7,3,-1,-1,9,-6,-4,-15,8,13,,,,,
,-59,-25,-2,-13,-6,1,-9,-12,12,7,4,5,-3,10,-6,-17,-8,6,,,,,
,3108,26,-10,-14,-13,-18,-18,-18,-14,-32,-13,-31,-25,-35,-11,-2,-10,-13,,,,,
,-2242,-33,-8,7,5,-5,5,-7,-3,-1,-6,9,3,5,-1,-3,,3,,,,,
,-313,-4,10,9,2,1,18,19,15,12,6,11,24,10,13,19,1,-3,,,,,
,271,31,11,-1,-4,13,,8,2,-1,11,-13,-1,10,2,-12,7,20,,,,,
,-1085,-27,-13,1,-3,-7,-8,10,-12,-10,-1,-6,-17,-15,-19,-7,-2,-20,,,,,
,471,,-2,-2,2,-3,3,-18,5,3,-6,6,-3,-4,19,-2,-11,-7,,,,,
,-381,,4,-14,-19,-14,-18,-7,-11,-13,-20,-1,-19,-11,-12,-6,-10,,,,,,
,560,-14,-9,4,3,-3,3,,1,-2,19,13,12,6,-7,15,6,5,,,,,
,-304,,2,6,9,14,7,3,-2,19,-4,-7,12,10,8,9,10,14,,,,,
,-51,14,7,2,5,-4,4,16,19,-5,5,4,7,10,4,7,10,-5,,,,,
,417,-14,-7,1,9,9,2,-7,-4,8,-1,9,-13,4,2,2,4,-11,,,,,
,272,14,-2,-6,-29,5,-3,-9,-12,5,2,-17,-2,-11,7,-1,-17,6,,,,,
,-644,7,1,2,6,-12,-15,9,-5,-10,-12,-1,-4,-8,-7,-20,-20,,,,,,
,-270,-7,-1,-7,3,3,4,-7,4,-6,6,,11,1,-3,2,7,-2,,,,,
,226,-9,9,9,19,7,3,-3,15,10,-6,2,-5,6,12,3,5,-8,,,,,
,2257,-5,-4,-4,1,3,3,-10,-14,3,-7,8,-13,-2,-4,-4,10,6,,,,,
,432,10,2,-3,-25,-3,-1,13,-6,-10,-7,-6,6,-6,-17,-6,-6,-3,,,,,
,9267,-23,-7,-4,11,,-9,-3,-5,-8,-4,1,-3,-19,-8,1,2,2,,,,,
,-3392,,10,13,3,-9,2,-3,,6,19,-8,2,22,1,10,4,-2,,,,,
,-3306,16,4,3,-11,13,-3,8,13,-1,1,12,6,-3,17,-5,-2,5,,,,,
,-3363,-20,-4,-2,4,1,5,5,-3,-1,8,6,7,4,5,,6,,,,,,
,-767,,4,-18,5,-7,-3,-5,-2,-15,-5,-13,-4,2,-15,-8,-3,5,,,,,
,7540,,-12,2,5,5,1,-8,-8,8,-14,-11,-7,-3,-1,-2,-8,3,,,,,
,-3371,-2,3,11,2,10,7,22,18,9,17,21,14,5,8,5,16,-7,,,,,
,-3274,2,8,3,-10,-4,-10,-14,-13,-6,-2,,2,7,12,3,-1,-6,,,,,
,-1749,4,23,6,7,-6,20,2,,10,11,,-7,3,7,8,4,-9,,,,,
,379,-4,-9,-13,-2,4,-7,-9,11,5,4,5,-13,-12,-14,-7,,7,,,,,
,1419,-13,-17,-2,7,-4,-2,10,-6,-10,-24,-19,23,-8,1,-6,-14,8,,,,,
,5544,-13,9,19,-3,12,4,4,3,13,3,4,2,10,8,8,2,6,,,,,
,846,7,-10,-7,-14,-14,5,-15,2,-12,-7,-1,-27,-12,-14,-9,-19,-8,,,,,
,-3797,6,-3,-7,1,-8,-12,-9,1,-7,12,12,8,10,-5,20,9,-3,,,,,
,-3358,3,16,18,22,12,15,18,13,30,10,7,9,8,17,-7,32,1,,,,,
,129,-3,-17,-28,-21,-24,-8,-18,-24,-24,-12,-18,-17,-28,-10,-27,-36,8,,,,,
,-1067,,2,7,1,-1,-4,9,-15,-11,-10,4,5,,-13,20,14,-8,,,,,
,-16,-14,5,13,16,16,5,11,14,17,12,12,14,12,13,-8,5,12,,,,,
,-306,-4,-19,-28,-16,-13,-19,-25,-24,-15,-12,-25,-24,-3,-17,-20,-26,-11,,,,,
,-367,,11,-5,-1,15,-1,12,20,-6,-10,5,1,6,10,10,8,10,,,,,
,1227,,1,20,,-12,1,13,13,2,6,-3,12,6,13,13,13,-15,,,,,
,-1300,-13,11,,9,4,11,1,-2,4,11,-7,13,-4,,10,16,-2,,,,,
,10737,13,-2,-10,-12,-4,1,6,4,7,-2,2,-7,-6,-8,7,-17,4,,,,,
,-3634,-8,-25,5,3,1,,-21,-9,3,-5,-3,-21,-2,-10,-12,-8,-2,,,,,
,9139,-1,-4,-6,-15,-15,-11,-15,-15,-4,2,1,-12,-7,-11,-7,-1,12,,,,,
,-3741,-1,17,4,5,-1,3,15,1,-4,,18,26,18,4,-3,-9,,,,,,
,-3411,10,-2,-1,9,9,-5,-9,5,3,-4,-1,-7,-8,4,-14,12,-12,,,,,
,-3323,-4,14,4,16,20,27,25,18,19,16,10,14,13,23,21,29,1,,,,,
,-2366,-9,-6,13,-10,13,-2,-3,12,-16,-2,-8,-14,2,-4,15,2,-5,,,,,
,3745,,-24,-22,-12,-25,-15,,-8,1,-5,-14,-2,-15,-12,-9,-21,-4,,,,,
,-3572,12,6,-10,-1,-6,-3,-22,-2,-13,-15,-13,-10,-11,-5,-8,-15,9,,,,,
,1187,-12,4,-2,-4,3,,-6,-18,-4,-8,2,8,-4,1,-8,-9,-6,,,,,
,3084,,34,36,25,18,20,34,17,27,20,38,21,23,25,21,27,5,,,,,
,-3405,4,-13,11,6,13,-3,10,-3,11,19,12,15,4,-8,7,4,12,,,,,
,-3514,-1,-2,-13,-14,-5,-6,-16,-8,-25,-13,-18,7,3,-11,2,-2,-2,,,,,
,-361,-3,-4,-8,-4,-10,-4,-7,1,4,3,-7,-19,8,14,-17,-5,7,,,,,
,1448,-7,3,14,7,-8,5,8,12,13,13,2,-9,-8,4,3,-9,-5,,,,,
,4996,-14,-8,-26,-3,-32,-15,-20,-20,-10,-23,-25,-9,-25,-29,-10,-18,3,,,,,
,-3079,13,-11,-2,-3,12,-3,22,-9,-10,,1,8,10,14,-2,8,-3,,,,,
,-3761,8,,3,-12,10,9,4,11,13,-3,4,-5,3,-6,14,7,-12,,,,,
,1101,-19,-2,4,11,-9,-1,-6,7,-9,-4,-2,-8,4,-8,-7,5,,,,,,
,-489,2,6,11,5,20,-5,7,-4,-16,15,7,-1,1,-2,-4,4,11,,,,,
,-654,3,5,-9,1,7,-1,-9,-1,14,4,4,3,-14,4,6,-7,-4,,,,,
,14642,-14,-13,-13,3,-4,-6,-4,-7,4,-10,2,1,-6,10,-9,-12,-14,,,,,
,-3545,11,15,14,2,-3,17,3,7,1,1,9,1,10,14,10,15,14,,,,,
,-3014,-19,1,12,,12,6,-11,-1,1,-7,6,8,4,1,1,4,-6,,,,,
,-3390,10,4,-18,-1,-13,,2,7,8,-4,-22,-2,4,-24,-9,-10,-8,,,,,
,-994,-2,8,11,2,-2,-2,6,13,2,11,7,4,-3,17,13,13,11,,,,,
,1107,2,10,3,-1,9,-4,-9,4,-1,-3,9,3,4,,11,15,-11,,,,,
,-3734,-21,-11,-23,-2,-8,-4,7,-7,-14,-3,-12,1,-12,-2,-17,-7,5,,,,,
,5798,,-20,17,-4,,,15,-10,7,12,8,-15,2,-15,16,-3,9,,,,,
,775,-1,16,11,-2,11,7,-8,-1,20,1,4,10,8,8,-4,9,7,,,,,
,-3679,-9,8,2,6,-7,3,-2,14,-8,-8,4,-3,-4,11,-10,-4,-10,,,,,
,8889,10,-18,-12,3,-13,-8,3,-6,-17,-1,-12,1,-1,-15,-17,-19,-7,,,,,
,-3611,-11,13,,11,8,3,,3,3,-4,,14,10,-7,5,1,12,,,,,
,-3747,11,-7,-1,-2,3,8,5,4,-9,19,10,-5,-10,23,19,3,-7,,,,,
,-3514,-4,-8,6,-13,14,-6,-8,2,11,-10,11,6,2,-5,1,-6,2,,,,,
,-1800,-7,2,-10,-5,-14,-11,-13,-14,-7,-4,-19,-12,5,-18,-4,1,-5,,,,,
,2434,12,13,-9,2,1,3,19,20,6,16,18,-6,4,13,10,11,5,,,,,
,7653,-9,-6,16,-8,2,13,19,-5,1,-5,8,-3,7,8,-13,2,-4,,,,,
,-3342,9,1,-2,4,-10,,-2,-9,13,6,1,12,-8,16,-5,5,2,,,,,
,-3593,-20,-5,-1,-3,1,3,-10,3,-7,-9,-26,-3,-3,-15,9,-7,2,,,,,
,-1947,,17,24,20,23,1,13,4,1,11,13,11,15,10,15,11,-12,,,,,
,983,-10,-23,-19,-17,-19,-16,-8,-16,-13,-9,-22,-10,1,-16,-24,-22,,,,,,
,536,-3,10,4,10,-1,7,-3,7,3,4,14,3,-5,4,7,5,4,,,,,
,6488,,-2,1,-11,10,6,-21,-15,13,-6,-3,6,-8,-5,2,-8,5,,,,,
,-3701,22,-3,-10,2,-5,-8,-1,2,-7,-13,-11,-15,-4,-4,-24,-14,-4,,,,,
,-3516,-35,3,14,8,10,5,3,2,-3,2,12,3,,-4,14,15,14,,,,,
,196,13,-19,-15,-19,-19,-16,-2,-11,-18,5,-10,-14,-3,-9,-9,-10,-2,,,,,
,-1534,-14,8,-6,,-8,-5,-12,11,-2,-6,,2,-3,-4,7,-5,-8,,,,,
,4026,14,-11,-7,-8,-4,-2,1,-9,4,-14,-10,-5,-22,-1,-12,-2,6,,,,,
,-3750,,17,1,12,13,7,12,15,11,16,4,9,10,2,5,7,-7,,,,,
,-549,4,,-1,5,8,-3,-12,-9,-12,-11,-1,-1,9,-3,,6,-3,,,,,
,708,-4,-11,-16,-18,-11,-4,-5,-15,2,-13,-7,-13,2,-12,-5,4,3,,,,,
,7120,,7,9,-8,-9,2,4,15,-8,15,5,15,-4,13,7,-13,9,,,,,
,-3360,-9,-14,12,15,12,1,-2,9,6,,9,12,1,2,10,15,-6,,,,,
,-924,7,26,12,18,12,20,15,4,21,12,5,6,11,10,-2,2,-1,,,,,
,-651,-8,-1,2,5,3,-2,7,-5,-5,6,8,-3,-4,4,3,3,5,,,,,
,-2802,-23,-3,-4,,-17,-12,-1,2,-1,-2,-13,5,-11,,1,-1,12,,,,,
,1262,23,-4,12,-3,-1,7,5,11,10,-8,10,-7,13,-2,6,15,5,,,,,
,-1582,-21,-4,-13,-7,1,1,-16,-16,-14,2,-4,-18,-18,-14,-13,-8,-9,,,,,
,293,,24,13,15,14,-3,12,15,7,7,9,2,16,25,8,2,-1,,,,,
,-921,,1,3,-5,3,9,-4,2,4,-6,-9,8,4,7,5,-8,-9,,,,,
,153,-13,-13,-11,-10,-9,-6,-5,-9,-20,-11,-14,,-11,-6,-20,-9,7,,,,,
,123,13,-7,-5,6,7,-5,,-16,7,25,18,13,15,-3,18,14,1,,,,,
,222,,2,,1,,15,7,11,10,4,5,-8,-3,8,1,-7,-11,,,,,
,-37,,9,3,7,-15,13,13,11,3,-3,-5,6,2,3,-10,7,2,,,,,
,-24,-10,-2,-7,-15,-9,-18,-18,-12,-8,-13,-15,-16,-10,-20,-9,-20,-5,,,,,
,590,10,1,-5,-8,10,-13,-9,4,-7,-7,4,-18,,11,4,-1,4,,,,,
,-1024,5,-33,-3,-8,-9,-10,-12,-30,-10,-17,-7,1,-24,-26,-20,-1,2,,,,,
,792,-5,2,1,5,-5,-9,8,11,-5,12,-11,7,7,-2,7,-1,,,,,,
,96,-10,18,17,10,19,27,21,18,18,14,14,13,19,19,13,3,,,,,,
,-552,9,-4,10,16,15,15,-5,2,22,13,9,14,19,17,16,15,5,,,,,
,414,-9,-25,-32,-13,-14,-26,-15,-22,-17,-15,1,-25,-26,-19,-16,-10,-1,,,,,
,394,-21,19,-1,2,-10,4,6,,-1,-17,5,9,-10,-7,-1,11,-16,,,,,
,-607,4,19,15,-1,10,12,4,18,-6,18,8,6,23,22,9,7,-5,,,,,
,1266,-3,-9,7,-2,5,-1,7,4,15,2,-10,-5,9,-5,5,3,19,,,,,
,-1466,,9,16,13,13,7,15,6,18,9,5,18,12,13,8,5,17,,,,,
,888,-10,-28,-35,-16,-15,-11,-26,-13,-25,-12,-2,-12,-25,-19,-18,-29,-5,,,,,
,-909,-3,12,11,-3,8,5,4,-1,,9,-1,-1,-14,3,4,-3,-6,,,,,
,-152,,3,-1,-10,-25,-10,2,-14,-1,-2,-17,-11,-3,-4,-6,-11,-13,,,,,
